Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
520222,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24.0,2010-08-25 09:56:00,1.25,17416.0,United Kingdom
489439,84691,PACK 20 DOLLY PEGS,12.0,2009-12-01 09:28:00,0.85,12682.0,France
490693,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1.0,2009-12-07 13:59:00,2.95,14670.0,United Kingdom
507674,21115,ROSE CARAVAN DOORSTOP,4.0,2010-05-11 09:32:00,6.75,16631.0,United Kingdom
494922,22189,CREAM HEART CARD HOLDER,4.0,2010-01-20 09:57:00,3.95,12987.0,United Kingdom
512468,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3.0,2010-06-16 10:53:00,4.95,18042.0,United Kingdom
494435,22207,FRYING PAN UNION FLAG,2.0,2010-01-14 12:00:00,4.25,14590.0,United Kingdom
505343,84991,60 TEATIME FAIRY CAKE CASES,24.0,2010-04-21 13:23:00,0.55,16592.0,United Kingdom
489902,22119, PEACE WOODEN BLOCK LETTERS,2.0,2009-12-03 09:52:00,6.95,14838.0,United Kingdom
512400,22302,COFFEE MUG PEARS  DESIGN,6.0,2010-06-15 12:35:00,2.55,13297.0,United Kingdom
514022,22424,ENAMEL BREAD BIN CREAM,1.0,2010-06-30 11:06:00,12.75,15039.0,United Kingdom
492421,22195,LARGE HEART MEASURING SPOONS,2.0,2009-12-16 17:40:00,1.65,17402.0,United Kingdom
500324,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2.0,2010-03-07 12:10:00,1.65,15443.0,United Kingdom
C503249,21843,RETRO SPOT CAKE STAND,-1.0,2010-03-31 10:24:00,10.95,12533.0,Germany
520396,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12.0,2010-08-25 15:58:00,0.85,17963.0,United Kingdom
494868,40001, WHITE BAMBOO RIBS LAMPSHADE,12.0,2010-01-19 12:13:00,0.85,17706.0,United Kingdom
501828,21175,GIN + TONIC DIET METAL SIGN,3.0,2010-03-19 15:45:00,2.1,15218.0,United Kingdom
C501419,22461,SAVOY ART DECO CLOCK,-2.0,2010-03-16 11:40:00,12.75,13078.0,United Kingdom
519404,21222,SET/4 BADGES BEETLES,20.0,2010-08-17 08:56:00,1.25,14646.0,Netherlands
500375,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,12.0,2010-03-08 09:49:00,2.55,17682.0,United Kingdom
C504629,21897,POTTING SHED CANDLE CITRONELLA,-2.0,2010-04-15 12:53:00,2.95,12935.0,United Kingdom
519385,22379,RECYCLING BAG RETROSPOT ,10.0,2010-08-16 14:15:00,2.1,16168.0,United Kingdom
504885,21713,CITRONELLA CANDLE FLOWERPOT,1.0,2010-04-18 13:31:00,2.1,17969.0,United Kingdom
514387,21984,PACK OF 12 PINK PAISLEY TISSUES ,48.0,2010-07-02 11:44:00,0.29,12633.0,Germany
500749,20969,RED FLORAL FELTCRAFT SHOULDER BAG,36.0,2010-03-10 10:01:00,3.39,13316.0,United Kingdom
519484,21535,RED RETROSPOT SMALL MILK JUG,2.0,2010-08-17 13:30:00,2.55,16221.0,United Kingdom
506142,21358,TOAST ITS - HAPPY BIRTHDAY,12.0,2010-04-27 16:19:00,1.25,12744.0,Singapore
507121,22077,6 RIBBONS RUSTIC CHARM,4.0,2010-05-06 11:49:00,1.65,13772.0,United Kingdom
497208,82552,WASHROOM METAL SIGN,1.0,2010-02-07 12:16:00,1.25,15584.0,United Kingdom
518554,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12.0,2010-08-10 09:22:00,1.25,17212.0,United Kingdom
513953,21399,BLUE  SPOTTY  COFFEE MUG,6.0,2010-06-29 14:14:00,2.1,14426.0,United Kingdom
512280,22622,BOX OF VINTAGE ALPHABET BLOCKS,2.0,2010-06-14 14:03:00,9.95,14911.0,EIRE
511853,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12.0,2010-06-11 08:08:00,2.55,14298.0,United Kingdom
504857,37503,TEA TIME CAKE STAND IN GIFT BOX,4.0,2010-04-18 11:24:00,10.75,17113.0,United Kingdom
505083,POST,POSTAGE,3.0,2010-04-20 09:56:00,18.0,12623.0,Germany
516117,22528,GARDENERS KNEELING PAD,12.0,2010-07-16 14:29:00,1.25,14766.0,United Kingdom
514679,48187,DOOR MAT NEW ENGLAND,10.0,2010-07-05 13:46:00,6.35,16705.0,United Kingdom
492127,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,24.0,2009-12-15 14:14:00,1.25,13319.0,United Kingdom
515884,51014A,"FEATHER PEN,HOT PINK",12.0,2010-07-15 12:00:00,0.85,16435.0,United Kingdom
517212,22554,PLASTERS IN TIN WOODLAND ANIMALS,12.0,2010-07-27 11:55:00,1.65,16128.0,United Kingdom
509567,22440,BALLOON WATER BOMB PACK OF 35,20.0,2010-05-24 13:07:00,0.36,17448.0,United Kingdom
499939,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,6.0,2010-03-03 12:27:00,2.55,17020.0,United Kingdom
513560,21930,JUMBO STORAGE BAG SKULLS,10.0,2010-06-25 13:37:00,1.95,13564.0,United Kingdom
516954,20973,12 PENCIL SMALL TUBE WOODLAND,4.0,2010-07-25 15:40:00,0.65,13137.0,United Kingdom
507642,22556,PLASTERS IN TIN CIRCUS PARADE ,24.0,2010-05-10 15:12:00,1.65,14533.0,United Kingdom
517301,22469,HEART OF WICKER SMALL,12.0,2010-07-28 10:48:00,1.65,13656.0,United Kingdom
511100,22052,VINTAGE CARAVAN GIFT WRAP,25.0,2010-06-07 08:37:00,0.42,17416.0,United Kingdom
505755,21534,DAIRY MAID LARGE MILK JUG,12.0,2010-04-26 09:47:00,4.25,13408.0,United Kingdom
499248,21579,LOLITA  DESIGN  COTTON TOTE BAG,48.0,2010-02-25 14:18:00,0.85,14298.0,United Kingdom
509851,22508,DOORSTOP RETROSPOT HEART,4.0,2010-05-26 09:04:00,3.75,14911.0,EIRE
498349,21681,GIANT MEDINA STAMPED METAL BOWL ,4.0,2010-02-18 12:22:00,9.95,14967.0,United Kingdom
515406,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2.0,2010-07-12 11:59:00,2.95,14159.0,United Kingdom
513627,47590B,PINK HAPPY BIRTHDAY BUNTING,6.0,2010-06-27 13:16:00,5.45,17194.0,United Kingdom
514281,21676,FLOWERS  STICKERS,12.0,2010-07-01 12:02:00,0.85,15628.0,United Kingdom
517964,22431,WATERING CAN BLUE ELEPHANT,1.0,2010-08-03 12:51:00,1.95,17298.0,United Kingdom
490070,21166,COOK WITH WINE METAL SIGN ,12.0,2009-12-03 14:07:00,1.95,14967.0,United Kingdom
517555,21324,HANGING MEDINA LANTERN SMALL,1.0,2010-07-29 19:18:00,2.95,15998.0,United Kingdom
494108,21385,IVORY HANGING DECORATION  HEART,24.0,2010-01-11 12:29:00,0.85,17529.0,United Kingdom
508484,84725,FREESTYLE CANVAS ART PICTURE,1.0,2010-05-16 12:54:00,4.25,17582.0,United Kingdom
516744,22456,NATURAL SLATE CHALKBOARD LARGE ,3.0,2010-07-22 14:27:00,4.95,14236.0,United Kingdom
495718,22241,GARLAND WOODEN HAPPY EASTER,6.0,2010-01-26 14:25:00,1.25,16791.0,United Kingdom
494811,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2010-01-18 16:47:00,3.75,14343.0,United Kingdom
503774,84519A,TOMATO CHARLIE+LOLA COASTER SET,1.0,2010-04-07 11:04:00,2.95,14606.0,United Kingdom
494108,22269,EGG CUP NATURAL CHICKEN,8.0,2010-01-11 12:29:00,1.25,17529.0,United Kingdom
504100,20725,LUNCH BAG RED SPOTTY,10.0,2010-04-09 14:38:00,1.65,13802.0,United Kingdom
490014,21425,SKULLS STORAGE BOX LARGE,1.0,2009-12-03 12:28:00,2.95,15466.0,United Kingdom
513952,21452,TOADSTOOL MONEY BOX,2.0,2010-06-29 14:11:00,2.95,14049.0,United Kingdom
495716,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48.0,2010-01-26 14:06:00,0.29,12905.0,United Kingdom
495077,22285,"DECORATION HEN ON NEST, HANGING",12.0,2010-01-21 09:30:00,1.65,16634.0,United Kingdom
506256,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12.0,2010-04-28 14:02:00,0.85,14233.0,United Kingdom
497269,84992,72 SWEETHEART FAIRY CAKE CASES,1.0,2010-02-08 13:38:00,0.55,15339.0,United Kingdom
513551,21622,VINTAGE UNION JACK CUSHION COVER,3.0,2010-06-25 12:42:00,4.95,17377.0,United Kingdom
519592,20682,RED SPOTTY CHILDS UMBRELLA,6.0,2010-08-18 14:37:00,3.25,12474.0,Germany
495920,22381,TOY TIDY PINK RETROSPOT  ,9.0,2010-01-27 13:41:00,2.1,15808.0,United Kingdom
493899,84533B,FAIRY CAKES ROUND NESTING BOXES,4.0,2010-01-08 10:43:00,5.95,12417.0,Belgium
519909,21984,PACK OF 12 PINK PAISLEY TISSUES ,12.0,2010-08-22 13:45:00,0.29,16456.0,United Kingdom
502488,21700,BIG DOUGHNUT FRIDGE MAGNETS,12.0,2010-03-25 09:44:00,0.85,12540.0,Spain
503606,21156,RED SPOTTY CHILDS APRON,16.0,2010-04-06 09:56:00,1.95,17416.0,United Kingdom
513777,21704,BAG 250g SWIRLY MARBLES,12.0,2010-06-28 14:02:00,0.85,15489.0,United Kingdom
509974,21145,ANTIQUE GLASS PLACE SETTING,144.0,2010-05-26 13:38:00,1.06,14938.0,Channel Islands
516954,85049B,LUSH GREENS RIBBONS,2.0,2010-07-25 15:40:00,1.25,13137.0,United Kingdom
516162,10125,MINI FUNKY DESIGN TAPES,2.0,2010-07-18 12:07:00,0.85,14553.0,United Kingdom
517864,22386,JUMBO BAG PINK WITH WHITE SPOTS,10.0,2010-08-02 14:16:00,1.95,14194.0,United Kingdom
508614,22321,BIRD DECORATION RED SPOT,5.0,2010-05-17 13:18:00,0.85,13432.0,United Kingdom
492929,22081,RIBBON REEL FLORA + FAUNA ,3.0,2009-12-21 12:17:00,1.65,16713.0,United Kingdom
504139,22528,GARDENERS KNEELING PAD,6.0,2010-04-11 12:37:00,1.25,17769.0,United Kingdom
501656,21898,POTTING SHED ROSE CANDLE,1.0,2010-03-18 13:08:00,2.95,14648.0,United Kingdom
495396,85066,CREAM SWEETHEART MINI CHEST,2.0,2010-01-25 08:17:00,12.75,17584.0,United Kingdom
511475,22064,PINK DOUGHNUT TRINKET POT ,8.0,2010-06-08 13:36:00,1.65,18103.0,United Kingdom
506982,22357,KINGS CHOICE BISCUIT TIN,4.0,2010-05-05 13:17:00,4.25,17230.0,United Kingdom
506228,22443,GROW YOUR OWN HERBS SET OF 3,8.0,2010-04-28 12:15:00,7.95,13775.0,United Kingdom
519407,21114,LAVENDER SCENTED FABRIC HEART,10.0,2010-08-17 09:47:00,1.25,15498.0,United Kingdom
506451,79029,GLASS HONEYPOT WASP CATCHER,3.0,2010-04-29 18:18:00,1.95,13077.0,United Kingdom
505549,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1.0,2010-04-22 19:21:00,12.75,17057.0,United Kingdom
507407,22297,HEART IVORY TRELLIS SMALL,24.0,2010-05-09 13:50:00,1.25,14221.0,United Kingdom
496155,21733,RED HANGING HEART T-LIGHT HOLDER,32.0,2010-01-29 11:29:00,2.55,16027.0,United Kingdom
491479,72741,GRAND CHOCOLATECANDLE,9.0,2009-12-11 12:11:00,1.45,14680.0,United Kingdom
505068,84875D,BLUE SQUARE COMPACT MIRROR,12.0,2010-04-19 16:50:00,1.25,17850.0,United Kingdom
493759,85150,LADIES & GENTLEMEN METAL SIGN,5.0,2010-01-06 13:56:00,2.55,17965.0,United Kingdom
505998,21731,RED TOADSTOOL LED NIGHT LIGHT,12.0,2010-04-27 10:51:00,1.65,15367.0,United Kingdom
507921,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12.0,2010-05-12 09:42:00,0.85,14391.0,United Kingdom
514313,85099B,JUMBO BAG RED RETROSPOT,30.0,2010-07-01 13:30:00,1.95,14709.0,United Kingdom
519227,16169M,WRAP DAISY CARPET ,50.0,2010-08-15 12:37:00,0.19,15789.0,United Kingdom
502594,22486,PLASMATRONIC LAMP,2.0,2010-03-25 13:05:00,12.75,16090.0,United Kingdom
491984,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12.0,2009-12-15 09:44:00,0.85,13004.0,United Kingdom
511123,22587,FELTCRAFT HAIRBAND RED AND BLUE,4.0,2010-06-07 10:56:00,0.85,17673.0,United Kingdom
512922,84949,SILVER HANGING T-LIGHT HOLDER,6.0,2010-06-18 17:30:00,1.65,13676.0,United Kingdom
519711,16254,TRANSPARENT ACRYLIC TAPE DISPENSER,2.0,2010-08-19 15:13:00,0.85,12851.0,United Kingdom
505067,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1.0,2010-04-19 16:48:00,1.49,14606.0,United Kingdom
504148,22443,GROW YOUR OWN HERBS SET OF 3,2.0,2010-04-11 13:37:00,7.95,13180.0,United Kingdom
492542,20935,ROUND CACTUS CANDLE,1.0,2009-12-17 13:38:00,2.95,15889.0,United Kingdom
517385,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,2.0,2010-07-28 17:56:00,2.55,16937.0,United Kingdom
516150,21955,DOORMAT UNION JACK GUNS AND ROSES,1.0,2010-07-18 11:01:00,7.49,13542.0,United Kingdom
492820,21165,BEWARE OF THE CAT METAL SIGN ,1.0,2009-12-20 14:40:00,1.69,14404.0,United Kingdom
495809,20971,PINK BLUE FELT CRAFT TRINKET BOX,12.0,2010-01-27 09:44:00,1.25,14365.0,United Kingdom
513615,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12.0,2010-06-27 12:25:00,0.85,15998.0,United Kingdom
518759,16156S,WRAP PINK FAIRY CAKES ,25.0,2010-08-11 13:38:00,0.42,15005.0,United Kingdom
493670,48194,DOORMAT HEARTS,1.0,2010-01-05 12:20:00,6.75,14653.0,United Kingdom
506361,84991,60 TEATIME FAIRY CAKE CASES,24.0,2010-04-29 12:04:00,0.55,14961.0,United Kingdom
511323,84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,2.0,2010-06-07 17:33:00,2.95,13997.0,United Kingdom
504157,84821,DANISH ROSE DELUXE COASTER,12.0,2010-04-11 15:34:00,0.85,17221.0,United Kingdom
507256,22440,BALLOON WATER BOMB PACK OF 35,1.0,2010-05-07 11:42:00,0.42,17798.0,United Kingdom
509386,20711,JUMBO BAG TOYS ,10.0,2010-05-21 16:45:00,1.95,14409.0,United Kingdom
514461,21172,PARTY METAL SIGN ,1.0,2010-07-02 12:41:00,1.45,17841.0,United Kingdom
501812,22505,MEMO BOARD COTTAGE DESIGN,4.0,2010-03-19 14:47:00,4.95,14327.0,United Kingdom
499986,21864,UNION JACK FLAG PASSPORT COVER ,2.0,2010-03-03 16:03:00,2.1,16285.0,United Kingdom
498365,21590,KINGS CHOICE CIGAR BOX MATCHES ,24.0,2010-02-18 13:53:00,1.25,13579.0,United Kingdom
501445,22363,GLASS JAR MARMALADE ,4.0,2010-03-16 14:19:00,2.95,17478.0,United Kingdom
493978,21931,JUMBO STORAGE BAG SUKI,100.0,2010-01-10 11:55:00,1.65,17920.0,United Kingdom
490017,21034,REX CASH+CARRY JUMBO SHOPPER,2.0,2009-12-03 12:31:00,0.95,14159.0,United Kingdom
520027,22422,TOOTHPASTE TUBE PEN,12.0,2010-08-23 12:56:00,0.65,14321.0,United Kingdom
509311,21506,"FANCY FONT BIRTHDAY CARD, ",24.0,2010-05-21 12:06:00,0.42,13089.0,United Kingdom
490926,22122,SET OF 2 FANCY FONT TEA TOWELS,1.0,2009-12-08 13:38:00,2.95,15031.0,United Kingdom
491468,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,12.0,2009-12-11 12:01:00,3.75,12957.0,United Kingdom
508197,M,Manual,1.0,2010-05-13 13:31:00,0.85,16906.0,United Kingdom
495439,21733,RED HANGING HEART T-LIGHT HOLDER,6.0,2010-01-25 11:52:00,2.95,13477.0,United Kingdom
512552,21116,OWL DOORSTOP,3.0,2010-06-16 13:52:00,4.95,18044.0,United Kingdom
489590,22113,GREY HEART HOT WATER BOTTLE,7.0,2009-12-01 14:14:00,3.45,13110.0,United Kingdom
512528,21122,SET/10 PINK SPOTTY PARTY CANDLES,2.0,2010-06-16 11:54:00,1.25,17952.0,United Kingdom
516752,47568,ENGLISH ROSE DESIGN PEG BAG,4.0,2010-07-22 16:01:00,2.1,13031.0,United Kingdom
503791,15056N,EDWARDIAN PARASOL NATURAL,6.0,2010-04-07 12:58:00,5.95,15854.0,United Kingdom
510331,22605,WOODEN CROQUET GARDEN SET,3.0,2010-05-28 13:57:00,12.75,13081.0,United Kingdom
519508,22621,TRADITIONAL KNITTING NANCY,12.0,2010-08-17 15:46:00,1.45,15072.0,United Kingdom
492650,M,Manual,1.0,2009-12-17 17:43:00,803.25,14911.0,EIRE
512126,84773,RED ROSE AND LACE C/COVER,2.0,2010-06-13 16:10:00,2.95,16558.0,United Kingdom
494037,20685,RED SPOTTY COIR DOORMAT,10.0,2010-01-11 11:43:00,5.95,15291.0,United Kingdom
507235,72225D,VANILLA SCENT CAKE CANDLE ,72.0,2010-05-07 09:04:00,0.21,14298.0,United Kingdom
C498140,79191C,RETRO PLASTIC ELEPHANT TRAY,-12.0,2010-02-17 08:49:00,0.85,12645.0,Germany
492379,84559A,3D SHEET OF DOG STICKERS,12.0,2009-12-16 15:06:00,0.85,17469.0,United Kingdom
492313,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2.0,2009-12-16 12:09:00,3.75,14680.0,United Kingdom
514220,82581,TOILET METAL SIGN,12.0,2010-07-01 09:36:00,0.55,17146.0,United Kingdom
519513,21671,RED SPOT CERAMIC DRAWER KNOB,12.0,2010-08-18 09:05:00,1.25,16258.0,United Kingdom
491634,21218,RED SPOTTY BISCUIT TIN,2.0,2009-12-11 15:40:00,3.75,17841.0,United Kingdom
513926,22605,WOODEN CROQUET GARDEN SET,1.0,2010-06-29 12:26:00,12.75,14774.0,United Kingdom
493877,20794,BLUE  TILE HOOK,16.0,2010-01-07 19:34:00,2.55,14911.0,EIRE
498123,79191C,RETRO PLASTIC ELEPHANT TRAY,3.0,2010-02-16 15:35:00,0.85,16409.0,United Kingdom
516728,22551,PLASTERS IN TIN SPACEBOY,12.0,2010-07-22 13:22:00,1.65,12724.0,France
489824,85150,LADIES & GENTLEMEN METAL SIGN,1.0,2009-12-02 13:33:00,2.55,16797.0,United Kingdom
506579,21242,RED SPOTTY PLATE ,32.0,2010-04-30 14:01:00,1.69,12374.0,Austria
490751,15056N,EDWARDIAN PARASOL NATURAL,60.0,2009-12-08 07:59:00,4.95,12358.0,Austria
502098,22505,MEMO BOARD COTTAGE DESIGN,4.0,2010-03-23 08:55:00,4.95,12359.0,Cyprus
491660,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2009-12-13 11:14:00,3.75,15196.0,United Kingdom
493432,21488,RED WHITE SCARF  HOT WATER BOTTLE,1.0,2010-01-04 12:30:00,3.95,14680.0,United Kingdom
492079,72267,PREMIUM CHURCH CANDLE,8.0,2009-12-15 13:49:00,2.1,15070.0,United Kingdom
491660,84029C,BROWN FURRY HOT WATER BOTTLE,2.0,2009-12-13 11:14:00,3.75,15196.0,United Kingdom
506410,47566B,TEA TIME PARTY BUNTING,1.0,2010-04-29 13:54:00,4.65,12863.0,United Kingdom
C490942,20695,FLORAL BLUE MONSTER,-3.0,2009-12-08 14:04:00,4.25,14337.0,United Kingdom
517858,22169,FAMILY ALBUM WHITE PICTURE FRAME,1.0,2010-08-02 13:58:00,8.5,13090.0,United Kingdom
507615,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12.0,2010-05-10 14:08:00,0.85,17552.0,United Kingdom
509422,22469,HEART OF WICKER SMALL,1.0,2010-05-23 13:03:00,1.65,14249.0,United Kingdom
512245,20863,BLUE PATCH PENCIL CASE PINK HEART,1.0,2010-06-14 12:39:00,2.1,15901.0,United Kingdom
518386,22189,CREAM HEART CARD HOLDER,6.0,2010-08-08 12:11:00,3.95,14161.0,United Kingdom
514317,22385,JUMBO BAG SPACEBOY DESIGN,2.0,2010-07-01 13:42:00,1.95,16809.0,United Kingdom
507691,21172,PARTY METAL SIGN ,3.0,2010-05-11 10:19:00,1.45,14395.0,United Kingdom
510016,21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,12.0,2010-05-26 15:24:00,1.95,16369.0,United Kingdom
512402,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1.0,2010-06-15 12:50:00,0.42,17571.0,United Kingdom
498114,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",1.0,2010-02-16 14:32:00,1.25,15311.0,United Kingdom
506562,71459,HANGING JAM JAR T-LIGHT HOLDER,12.0,2010-04-30 12:13:00,0.85,16150.0,United Kingdom
499497,72267,PREMIUM CHURCH CANDLE,4.0,2010-02-28 14:24:00,2.1,14396.0,United Kingdom
519037,22554,PLASTERS IN TIN WOODLAND ANIMALS,12.0,2010-08-13 11:16:00,1.65,17091.0,United Kingdom
514391,21974,SET OF 36 PAISLEY FLOWER DOILIES,12.0,2010-07-02 11:59:00,1.45,12921.0,United Kingdom
519890,22592,CARDHOLDER HOLLY WREATH METAL,3.0,2010-08-22 12:45:00,3.75,15443.0,United Kingdom
514022,21238,RED SPOTTY CUP,8.0,2010-06-30 11:06:00,0.85,15039.0,United Kingdom
511229,20659,ECONOMY LUGGAGE TAG,6.0,2010-06-07 12:28:00,1.25,12358.0,Austria
504837,37449,CERAMIC CAKE STAND + HANGING CAKES,8.0,2010-04-16 15:12:00,8.5,13426.0,United Kingdom
495677,16169M,WRAP DAISY CARPET ,25.0,2010-01-26 11:32:00,0.42,14211.0,United Kingdom
500299,21311,SET/4 BIRD MIRROR MAGNETS ,2.0,2010-03-05 16:52:00,2.1,14085.0,United Kingdom
494779,22276,WASH BAG VINTAGE ROSE PAISLEY,1.0,2010-01-18 12:55:00,2.55,18041.0,United Kingdom
519490,85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,24.0,2010-08-17 13:49:00,0.85,17713.0,United Kingdom
492228,85132A,CHARLIE + LOLA BISCUITS TINS,12.0,2009-12-15 19:01:00,3.95,15078.0,United Kingdom
511889,20750,RED/WHITE DOT MINI CASES,2.0,2010-06-11 10:49:00,7.95,13013.0,United Kingdom
516367,71459,HANGING JAM JAR T-LIGHT HOLDER,96.0,2010-07-20 10:51:00,0.72,12921.0,United Kingdom
495184,21122,SET/10 PINK SPOTTY PARTY CANDLES,1.0,2010-01-21 13:58:00,1.25,17841.0,United Kingdom
509444,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2.0,2010-05-24 08:34:00,9.95,18060.0,United Kingdom
490636,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4.0,2009-12-07 12:08:00,3.95,13564.0,United Kingdom
514509,21214,SET OF 72 IVORY PAPER DOILIES,24.0,2010-07-04 13:10:00,1.45,15369.0,United Kingdom
505555,21042,RED SPOTTY APRON ,3.0,2010-04-23 09:57:00,5.95,12672.0,France
510180,22449,SILK PURSE RUSSIAN DOLL PINK,1.0,2010-05-27 15:28:00,3.35,17238.0,United Kingdom
514138,22410,MONEY BOX HOUSEKEEPING DESIGN,12.0,2010-06-30 13:43:00,1.25,14911.0,EIRE
504234,22606,WOODEN SKITTLES GARDEN SET,24.0,2010-04-12 13:11:00,10.66,18102.0,United Kingdom
493866,22072,TEA CUP AND SAUCER RETRO SPOT,4.0,2010-01-07 17:11:00,3.75,16057.0,United Kingdom
500574,21593,SWALLOW CIGAR BOX MATCHES ,24.0,2010-03-08 16:30:00,1.25,17663.0,United Kingdom
498340,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16.0,2010-02-18 11:00:00,0.42,16143.0,United Kingdom
501278,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1.0,2010-03-15 14:01:00,0.85,17180.0,United Kingdom
504571,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4.0,2010-04-14 14:38:00,6.75,15572.0,United Kingdom
500135,22038,BOTANICAL LAVENDER GIFT WRAP ,25.0,2010-03-04 15:44:00,0.42,16096.0,United Kingdom
503703,71495B,CD WALL TIDY RED FLOWERS,1.0,2010-04-06 13:42:00,0.42,17841.0,United Kingdom
504705,21524,DOOR MAT SPOTTY HOME SWEET HOME,10.0,2010-04-15 19:44:00,6.35,13542.0,United Kingdom
504927,16033,MINI HIGHLIGHTER PENS,1440.0,2010-04-19 10:59:00,0.09,12482.0,Sweden
516923,84992,72 SWEETHEART FAIRY CAKE CASES,3.0,2010-07-25 12:10:00,0.55,16032.0,United Kingdom
490957,22185,SLATE TILE NATURAL HANGING,12.0,2009-12-08 15:12:00,1.65,15823.0,United Kingdom
495072,47471,RAINBOW PEGS PHOTO CLIP STRING,24.0,2010-01-21 08:22:00,0.65,14215.0,United Kingdom
511322,22355,CHARLOTTE BAG SUKI DESIGN,3.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom
495994,22058,CERAMIC LOVE HEARTS DESIGN MUG,6.0,2010-01-28 11:36:00,1.49,15563.0,United Kingdom
514461,22660,DOORMAT I LOVE LONDON,1.0,2010-07-02 12:41:00,7.49,17841.0,United Kingdom
C519491,15056P,EDWARDIAN PARASOL PINK,-1.0,2010-08-17 13:56:00,4.95,17850.0,United Kingdom
502810,48189,DOOR MAT FRIENDSHIP ,1.0,2010-03-26 17:24:00,7.49,15339.0,United Kingdom
515018,21670,BLUE SPOT CERAMIC DRAWER KNOB,12.0,2010-07-08 08:08:00,1.25,14639.0,United Kingdom
506047,79029,GLASS HONEYPOT WASP CATCHER,7.0,2010-04-27 11:48:00,1.95,16782.0,United Kingdom
505551,22360,GLASS JAR ENGLISH CONFECTIONERY,6.0,2010-04-23 09:00:00,2.95,16497.0,United Kingdom
499038,21164,HOME SWEET HOME METAL SIGN ,2.0,2010-02-24 13:15:00,2.95,15768.0,United Kingdom
510548,21080,SET/20 RED SPOTTY PAPER NAPKINS ,2.0,2010-06-01 15:59:00,0.85,18038.0,United Kingdom
496288,21326,AGED GLASS SILVER T-LIGHT HOLDER,12.0,2010-01-29 17:25:00,0.65,17603.0,United Kingdom
498164,21755,LOVE BUILDING BLOCK WORD,3.0,2010-02-17 12:40:00,5.95,13613.0,United Kingdom
513048,90104,PURPLE FRANGIPANI HAIRCLIP,1.0,2010-06-21 13:04:00,0.85,16391.0,United Kingdom
514962,21929,JUMBO BAG PINK VINTAGE PAISLEY,10.0,2010-07-07 12:08:00,1.95,14156.0,EIRE
514801,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9.0,2010-07-06 10:42:00,2.55,16576.0,United Kingdom
496926,22098,BOUDOIR SQUARE TISSUE BOX,1.0,2010-02-04 16:16:00,1.25,17965.0,United Kingdom
502098,22485,SET OF 2 WOODEN MARKET CRATES,6.0,2010-03-23 08:55:00,12.75,12359.0,Cyprus
492367,20726,LUNCH BAG WOODLAND,20.0,2009-12-16 14:00:00,1.65,13178.0,United Kingdom
505791,21870,I CAN ONLY PLEASE ONE PERSON MUG,4.0,2010-04-26 11:07:00,1.25,16335.0,United Kingdom
491199,21740,COSY SLIPPER SHOES LARGE RED,3.0,2009-12-10 13:12:00,2.95,15912.0,United Kingdom
500615,22467,GUMBALL COAT RACK,6.0,2010-03-09 10:45:00,2.55,17157.0,United Kingdom
490099,21537,RETRO SPOTS PUDDING BOWL,4.0,2009-12-03 16:12:00,4.25,16736.0,United Kingdom
495688,84926C,FAIRY CAKES TILE COASTER,4.0,2010-01-26 12:22:00,1.25,14527.0,United Kingdom
